CASE ID,LicenseCount,AccountStatus,ChurnFlag,Activation Date Range,Tenure,Cancellation Date,ARR Category,Persona,QuickbooksComplete,BudgetCount,ActiveBudgetCount,StandardEstimateCount,ServicedEstimateCount,LeadPortalActiveCount,TimesheetCount,InvoiceCount,OnlinePaymentCountThisYear,OnlinePaymentValueThisYear,TimesheetPhotos Count
3642,6,Active,0,11/23/2014,135,,MidMarket,P2,1,6,3,700,25,34,13702,5,0,0,23
3643,4,Active,0,1/14/2015,133,,SMB,P1,1,21,2,1111,36,105,2506,79,0,0,1392
3646,93,Active,0,12/15/2014,134,,Enterprise,P4,1,14,2,16530,902,102,4991,4,0,0,5166
3650,3,Active,0,11/27/2014,134,,SMB,P2,1,12,1,3244,46,0,0,0,0,0,0
3653,14,Active,0,11/30/2014,134,,SMB,P3,1,13,6,94,3,4,12410,2019,0,0,12697
3660,146,Active,0,12/2/2014,134,,Enterprise,P4,1,39,10,8813,21891,5292,94873,45685,0,0,9407
3661,1,Active,0,12/6/2014,134,,SMB,G3,1,11,3,2303,595,0,3372,0,0,0,419
3664,79,Active,0,12/7/2014,134,,Enterprise,P4,1,65,13,9273,7061,238,43244,15945,0,0,4212
3665,28,Active,0,12/7/2014,134,,MidMarket,P4,1,27,1,6527,8,55,14766,3,0,0,23
3666,37,Active,0,12/7/2014,134,,MidMarket,P3,1,2,2,1753,174,0,35598,0,0,0,66
3668,61,Active,0,1/7/2015,133,,Enterprise,P4,1,21,4,13211,155,501,22395,1,0,0,64927
3672,13,Active,0,12/8/2014,134,,MidMarket,P3,1,11,2,3334,2823,58,25859,3,0,0,20
3673,8,Active,0,1/15/2015,133,,SMB,P2,1,15,8,1086,3864,0,9463,1,0,0,25
3682,15,Active,0,12/14/2014,134,,MidMarket,P3,1,14,11,3467,532,0,3550,0,0,0,759
3687,15,Active,0,12/21/2014,134,,MidMarket,P3,1,17,1,5689,1524,792,14183,94,0,0,18167
3690,10,Active,0,12/21/2014,134,,SMB,P3,1,14,1,1192,0,0,5761,2,0,0,89
3698,10,Active,0,12/30/2014,133,,MidMarket,P2,1,10,6,1463,296,302,4347,1,0,0,1700
3699,25,Active,0,12/28/2014,133,,MidMarket,P3,1,13,1,8426,9,0,30647,0,0,0,3017
3705,2,Active,0,12/31/2014,133,,SMB,P1,1,29,9,560,58,12,1366,0,0,0,0
3721,3,Active,0,1/4/2015,133,,SMB,P2,1,12,2,2692,20,0,3501,1402,0,0,236
3725,3,Active,0,#N/A,0,,SMB,P3,1,12,5,1815,35,0,26,0,0,0,0
3729,28,Active,0,1/7/2015,133,,MidMarket,P3,1,28,10,2458,1846,318,15893,5663,0,0,60637
3731,1,Active,0,1/8/2015,133,,SMB,P2,1,5,5,1912,4,0,1,0,0,0,0
3732,35,Active,0,1/12/2015,133,,MidMarket,P3,1,55,17,10353,5078,1912,30026,20345,1737,1395856.92,19598
3783,36,Active,0,1/9/2015,133,,MidMarket,P3,1,29,2,2954,3616,321,28892,2242,0,0,10235
3787,1,Active,0,2/23/2019,84,,SMB,P2,1,11,9,316,21,0,2,0,0,0,0
3793,41,Active,0,1/19/2015,133,,SMB,P3,1,23,6,11891,2929,2702,45032,9965,1590,2904008.13,3448
3794,5,Active,0,1/11/2015,133,,SMB,P3,1,17,1,4898,1021,0,14,2,0,0,0
3802,32,Active,0,1/13/2015,133,,MidMarket,P3,1,21,15,3007,3158,200,18266,15266,0,0,1886
3803,11,Active,0,1/13/2015,133,,MidMarket,P3,1,4,1,41,70,0,16055,3857,0,0,7855
3806,1,Active,0,1/13/2015,133,,SMB,P1,1,5,4,354,0,13,0,0,0,0,0
3807,59,Active,0,1/14/2015,133,,Enterprise,P3,1,59,12,6028,2402,33,73385,772,0,0,12888
4009,35,Active,0,1/14/2015,133,,MidMarket,P3,1,5,1,2468,828,0,27064,0,0,0,75292
4017,39,Active,0,2/9/2015,132,,Enterprise,P3,1,27,2,6110,77,47,21955,56,0,0,40851
4020,2,Active,0,1/18/2015,133,,SMB,P2,1,14,10,460,0,0,0,0,0,0,0
4026,8,Active,0,1/18/2015,133,,MidMarket,P3,1,29,2,5520,801,676,11853,3096,0,0,301
4030,2,Active,0,2/15/2015,132,,MidMarket,P2,1,17,7,969,324,0,4027,0,0,0,1
4034,7,Active,0,1/20/2015,133,,MidMarket,P2,1,12,12,917,1,34,6394,31,20,239585.09,2
4039,80,Active,0,1/21/2015,133,,Enterprise,P4,1,37,2,14523,3444,601,16910,1,0,0,2378
4042,23,Active,0,1/21/2015,133,,MidMarket,P3,1,7,4,2350,261,31,46024,11451,0,0,5489
4047,5,Active,0,1/22/2015,133,,SMB,P2,1,4,1,2377,0,0,5053,0,0,0,0
4050,5,Active,0,1/22/2015,133,,SMB,P1,1,5,3,677,116,0,3384,0,0,0,33
4055,2,Active,0,1/23/2015,133,,SMB,P2,1,3,1,1375,5,0,0,0,0,0,0
4065,9,Active,0,1/26/2015,132,,MidMarket,P2,1,5,1,0,1,0,5448,0,0,0,29
4069,42,Active,0,1/27/2015,132,,Enterprise,P3,1,9,1,7424,4397,2568,32467,12036,0,0,1544
4070,5,Active,0,1/27/2015,132,,SMB,P1,1,31,1,4304,360,33,6882,0,0,0,2
4080,17,Active,0,1/29/2015,132,,MidMarket,P3,1,12,4,761,0,0,13859,0,0,0,27
4088,6,Active,0,#N/A,0,,MidMarket,P2,1,10,4,1,0,0,8491,0,0,0,0
4092,15,Active,0,2/1/2015,132,,MidMarket,P3,1,11,7,3646,578,0,8932,0,0,0,20970
4096,11,Active,0,2/2/2015,132,,MidMarket,P3,1,13,3,5128,33,198,2,297,89,298591.5,0
4097,19,Active,0,2/2/2015,132,,MidMarket,P3,1,14,1,5036,19,437,15740,1391,154,285176,174
4100,3,Active,0,2/3/2015,132,,MidMarket,P2,1,4,1,982,3,0,26,0,0,0,0
4101,25,Active,0,2/3/2015,132,,MidMarket,P4,1,53,5,10418,4086,229,24347,11734,0,0,9242
4105,49,Active,0,2/10/2015,132,,Enterprise,P4,1,13,10,2905,4839,168,41991,4455,0,0,10067
4109,26,Active,0,2/5/2015,132,,MidMarket,P3,1,11,1,12432,2221,362,20785,1145,0,0,12
4209,5,Active,0,2/6/2015,132,,SMB,P2,1,14,6,1122,22,133,271,12,0,0,107
4210,9,Active,0,2/7/2015,132,,SMB,P2,1,65,30,1807,3,201,5611,0,0,0,27
4212,2,Active,0,2/7/2015,132,,SMB,P1,1,4,1,1618,2,28,0,0,0,0,0
4220,1,Active,0,#N/A,0,,SMB,P3,1,5,1,3053,78,0,22589,0,0,0,87
4221,8,Active,0,#N/A,0,,MidMarket,P2,1,5,2,7,12,0,11485,0,0,0,0
4223,127,Active,0,2/9/2015,132,,Enterprise,P4,1,7,2,0,1,0,79289,0,0,0,598
4224,7,Active,0,2/9/2015,132,,SMB,P3,1,10,10,8275,3,65,8843,0,0,0,0
4229,2,Active,0,2/10/2015,132,,SMB,P2,1,7,1,3916,3,0,5,3,0,0,0
4238,4,Active,0,#N/A,0,,SMB,P1,1,8,3,840,11,0,1198,0,0,0,15
4244,28,Active,0,2/12/2015,132,,MidMarket,P3,1,98,20,11074,808,468,37637,0,0,0,13
4249,1,Active,0,#N/A,0,,SMB,P3,1,24,14,4134,224,0,2197,0,0,0,0
4250,2,Active,0,2/13/2015,132,,SMB,P3,1,4,3,643,5,0,35,0,0,0,0
4263,1,Active,0,#N/A,0,,SMB,P4,1,3,2,2475,4,0,17943,37,0,0,1871
4268,70,Active,0,2/17/2015,132,,Enterprise,P4,1,4,1,8460,12418,1170,35886,26813,0,0,5078
4269,29,Active,0,2/17/2015,132,,MidMarket,P3,1,9,1,2848,216,96,17683,1857,0,0,1555
4274,7,Active,0,#N/A,0,,MidMarket,P3,1,5,1,1937,193,6,1868,259,0,0,10
4277,31,Active,0,2/19/2015,132,,MidMarket,P2,1,19,15,2741,1619,41,19791,184,0,0,423
4291,34,Active,0,2/22/2015,132,,MidMarket,P3,1,1,1,0,3,0,36906,0,0,0,114031
4298,46,Active,0,2/23/2015,132,,MidMarket,P3,1,14,6,2711,887,0,30923,0,0,0,10605
4305,13,Active,0,2/23/2015,132,,MidMarket,P2,1,10,5,123,30,0,109,0,0,0,0
4321,57,Active,0,2/25/2015,132,,Enterprise,P4,1,13,4,7444,2369,0,42824,1,0,0,882
4322,29,Active,0,2/25/2015,132,,MidMarket,P3,1,19,7,1944,9349,0,21227,53,0,0,5986
4324,13,Active,0,2/26/2015,131,,SMB,P3,1,5,1,1473,7,16,28137,0,0,0,4
4332,25,Active,0,2/26/2015,131,,MidMarket,P3,1,10,2,2819,362,113,4959,1939,0,0,612
4335,3,Active,0,2/26/2015,131,,SMB,P2,1,15,3,720,3,0,0,4,0,0,0
4340,16,Active,0,2/28/2015,131,,MidMarket,P2,1,3,1,7000,2361,513,4283,5966,0,0,1712
4341,3,Active,0,2/28/2015,131,,MidMarket,P2,1,9,4,684,181,9,4456,0,0,0,5
4343,4,Active,0,3/1/2015,131,,MidMarket,P2,1,30,3,2182,1062,35,1761,0,0,0,16
4346,11,Active,0,3/1/2015,131,,SMB,P2,1,3,1,1567,10,0,770,0,0,0,479
4349,3,Active,0,3/2/2015,131,,SMB,P2,1,9,6,1207,2,0,1,0,0,0,0
4350,6,Active,0,3/2/2015,131,,SMB,P3,1,16,13,1072,742,0,405,0,0,0,0
4351,15,Active,0,3/3/2015,131,,MidMarket,P3,1,39,3,976,0,17,7700,0,0,0,73
4354,5,Active,0,3/3/2015,131,,SMB,P2,1,11,5,3429,22,87,31,0,0,0,0
4356,3,Active,0,3/3/2015,131,,SMB,P2,1,11,11,2733,1,315,8784,0,0,0,0
4360,15,Active,0,3/4/2015,131,,MidMarket,P3,1,21,8,2260,4700,1222,13436,10401,90,73774.58,7689
4365,19,Active,0,3/5/2015,131,,MidMarket,P3,1,21,6,2911,3763,474,15305,18106,0,0,3988
4366,8,Active,0,3/5/2015,131,,SMB,P2,1,24,1,3353,3658,103,15702,29645,0,0,1481
4385,18,Active,0,3/11/2015,131,,MidMarket,P3,1,45,6,3436,534,99,16116,73,0,0,4
4393,9,Active,0,3/15/2015,131,,SMB,P2,1,16,2,3572,12,0,2334,408,0,0,88
4394,4,Active,0,3/15/2015,131,,SMB,P1,1,27,23,751,490,87,3619,63,0,0,2600
4402,3,Active,0,3/22/2015,131,,MidMarket,P4,1,15,3,2974,2196,145,22517,11018,0,0,40916
4411,32,Active,0,3/24/2015,131,,MidMarket,P3,1,10,4,4683,1461,0,19285,1716,0,0,179
4414,3,Active,0,3/24/2015,131,,SMB,P2,1,5,2,1230,604,0,284,0,0,0,296
4416,30,Active,0,3/25/2015,131,,MidMarket,P3,1,18,5,4576,4667,1460,15817,1,0,0,28120
4435,15,Active,0,4/6/2015,130,,MidMarket,P2,1,23,1,3,16,0,9606,11,0,0,137718
4442,42,Active,0,4/14/2015,130,,MidMarket,P3,1,5,1,1,0,0,38492,0,0,0,50
4443,6,Active,0,4/16/2015,130,,MidMarket,P3,1,2,2,872,587,0,16608,0,0,0,596
4445,20,Active,0,4/18/2015,130,,MidMarket,P3,1,9,3,428,16,8,24784,0,0,0,43
4448,80,Active,0,4/20/2015,130,,Enterprise,P4,1,7,3,6484,2,269,59089,87123,0,0,59678
4450,21,Active,0,4/21/2015,130,,MidMarket,P3,1,5,4,3491,1128,0,8269,0,0,0,3
4456,7,Active,0,#N/A,0,,MidMarket,P2,1,10,5,361,937,9,8608,31,0,0,7815
4458,1,Active,0,4/26/2015,129,,SMB,P1,1,9,1,927,16,6,2083,2,0,0,0
4459,17,Active,0,4/26/2015,129,,MidMarket,P2,1,9,2,1958,871,378,15430,8777,0,0,93055
4492,6,Active,0,6/3/2015,128,,SMB,P2,1,67,18,1639,142,167,7850,0,0,0,0
4730,13,Active,0,7/15/2015,127,,MidMarket,P2,1,7,5,884,1330,1460,5819,4163,0,0,5560
4775,19,Active,0,7/21/2015,127,,MidMarket,P3,1,22,17,3339,5710,765,13986,0,0,0,79
4785,6,Active,0,#N/A,0,,MidMarket,P3,1,9,5,2027,349,4,27836,246,0,0,6875
4793,4,Active,0,#N/A,0,,SMB,P3,1,11,2,1072,3996,3,20101,9431,0,0,5894
4801,30,Active,0,8/17/2015,126,,MidMarket,P3,1,6,4,4,4,0,30483,9005,0,0,4195
4807,38,Active,0,8/20/2015,126,,MidMarket,P3,1,7,1,788,2494,830,4654,6201,1543,1413078.82,2438
4813,15,Active,0,8/27/2015,125,,MidMarket,P2,1,16,5,2153,1738,163,13389,0,0,0,505
4819,16,Active,0,9/1/2015,125,,MidMarket,P3,1,19,1,3304,1552,377,20335,806,0,0,1763
4845,4,Active,0,9/13/2015,125,,SMB,P2,1,1,0,0,0,0,12194,0,0,0,1
4850,67,Active,0,9/15/2015,125,,Enterprise,P4,1,14,2,10038,1114,705,30566,14,0,0,622
4866,8,Active,0,9/25/2015,125,,MidMarket,P2,1,20,2,2214,1526,198,8557,4,0,0,4056
4884,8,Active,0,9/29/2015,124,,MidMarket,P3,1,7,1,2238,151,206,9175,6242,56,70682.38,324
4886,1,Active,0,#N/A,0,,SMB,P4,1,1,1,170,924,0,15237,0,0,0,25
4887,26,Active,0,10/6/2015,124,,MidMarket,P3,1,24,2,4395,781,0,13738,20,0,0,2
4890,3,Active,0,10/7/2015,124,,SMB,P1,1,15,1,742,45,0,873,0,0,0,0
4897,11,Active,0,10/18/2015,124,,MidMarket,P2,1,10,1,1696,1571,0,9146,0,0,0,400
4908,5,Active,0,10/27/2015,123,,SMB,P4,1,5,2,32,80,0,115870,0,0,0,15718
4909,23,Active,0,10/27/2015,123,,MidMarket,P4,1,5,2,2337,215,0,19885,0,0,0,260
4913,55,Active,0,10/28/2015,123,,MidMarket,P4,1,19,7,12459,1572,82,38861,3816,0,0,1447
4914,5,Active,0,10/28/2015,123,,MidMarket,P3,1,15,4,1683,4,0,5270,0,0,0,0
4918,81,Active,0,10/28/2015,123,,Enterprise,P4,1,16,2,13802,9845,2215,15689,14965,3332,1757543.67,785
4955,17,Active,0,11/1/2015,123,,MidMarket,P2,1,1,1,1651,180,143,9205,1013,200,28092.74,1025
4957,2,Active,0,11/3/2015,123,,SMB,P2,1,8,3,519,4,26,5,1,0,0,0
4963,11,Active,0,11/8/2015,123,,MidMarket,P2,1,14,1,1149,3416,34,10785,2777,0,0,6209
4964,11,Active,0,11/8/2015,123,,MidMarket,P2,1,13,1,5641,172,457,9386,863,0,0,1425
4977,1,Active,0,#N/A,0,,SMB,P3,1,10,2,2316,4349,9,18113,11637,0,0,3866
4978,53,Active,0,11/11/2015,123,,Enterprise,P4,1,22,4,2784,5207,1565,28850,15025,643,279474.4,29598
4979,13,Active,0,11/11/2015,123,,MidMarket,P3,1,9,2,2724,1727,82,2423,2,0,0,31787
4980,27,Active,0,11/12/2015,123,,MidMarket,P3,1,12,1,7904,1420,133,33491,288,0,0,348
5091,164,Active,0,11/17/2015,123,,Enterprise,P4,1,36,8,8232,993,44,29859,335,0,0,1199
5102,39,Active,0,11/22/2015,123,,Enterprise,P4,1,48,3,12279,3240,259,26596,7676,0,0,5572
5103,18,Active,0,11/22/2015,123,,MidMarket,P3,1,40,5,3091,1472,193,16559,251,0,0,2536
5107,62,Active,0,11/23/2015,123,,Enterprise,P4,1,45,8,5933,2564,1078,43527,4509,0,0,93153
5119,9,Active,0,11/26/2015,122,,MidMarket,P3,1,8,3,3710,20,105,4605,0,0,0,17
5120,7,Active,0,#N/A,0,,MidMarket,P1,1,16,9,1076,16,0,6182,0,0,0,781
5125,6,Active,0,11/29/2015,122,,SMB,P3,1,9,1,3225,37,0,2629,0,0,0,7
5127,2,Active,0,11/30/2015,122,,SMB,P3,1,9,1,182,1072,398,6,132,0,0,0
5136,41,Active,0,12/2/2015,122,,MidMarket,P4,1,30,5,3779,6203,66,30354,0,0,0,52532
5137,11,Active,0,12/2/2015,122,,MidMarket,P2,1,12,1,866,4427,373,6946,1,0,0,4
5139,21,Active,0,12/2/2015,122,,MidMarket,P2,1,11,1,2943,1324,2,10950,0,0,0,5921
5140,9,Active,0,12/3/2015,122,,MidMarket,P2,1,23,4,935,1298,156,5368,3559,0,0,400
5141,4,Active,0,12/3/2015,122,,SMB,P1,1,15,9,763,184,39,6990,1904,0,0,326
5344,7,Active,0,12/3/2015,122,,MidMarket,P3,1,9,1,3608,7290,124,962,262,104,31491.92,0
5346,1,Active,0,#N/A,0,,SMB,P3,1,17,1,2823,5022,2,20035,507,0,0,18288
5347,8,Active,0,12/6/2015,122,,MidMarket,P2,1,13,1,3004,1445,277,10999,0,0,0,17
5352,7,Active,0,12/7/2015,122,,MidMarket,P3,1,12,4,5747,3780,645,24721,2666,42,46010.48,296
5353,58,Active,0,12/7/2015,122,,Enterprise,P4,1,4,2,4967,2884,87,19442,17439,0,0,23871
5355,9,Active,0,9/8/2025,5,,MidMarket,P3,1,8,2,2652,5946,11,6322,4090,0,0,574
5356,3,Active,0,12/7/2015,122,,SMB,P3,1,4,1,2578,1139,0,6729,0,0,0,5
5360,9,Active,0,12/8/2015,122,,MidMarket,P2,1,7,2,2444,543,425,9793,909,0,0,2432
5363,21,Active,0,12/15/2015,122,,SMB,P2,1,17,2,1216,2767,170,13080,15236,0,0,30252
5367,10,Active,0,12/9/2015,122,,MidMarket,P2,1,26,1,828,1912,242,6735,1387,0,0,5026
5369,2,Active,0,12/10/2015,122,,SMB,P2,1,5,3,522,43,0,2,0,0,0,0
5379,38,Active,0,12/10/2015,122,,MidMarket,P3,1,39,2,4890,5521,300,29892,20744,0,0,34960
5380,3,Active,0,12/10/2015,122,,SMB,P3,1,18,5,1213,1623,0,5110,85,0,0,1
5382,8,Active,0,12/13/2015,122,,MidMarket,P2,1,6,5,2727,5,280,5656,0,0,0,0
5383,8,Active,0,12/13/2015,122,,MidMarket,P2,1,12,1,1795,29,0,10124,1,0,0,1
5395,13,Active,0,12/15/2015,122,,MidMarket,P2,1,5,2,1698,4,19,8253,0,0,0,31
5397,4,Active,0,12/15/2015,122,,SMB,P2,1,5,3,689,4,0,4058,0,0,0,0
5404,1,Active,0,12/15/2015,122,,SMB,P1,1,3,1,509,8,0,11,0,0,0,0
5406,3,Active,0,#N/A,0,,SMB,P1,1,6,4,255,30,0,4924,1,0,0,0
5407,26,Active,0,12/16/2015,122,,MidMarket,P3,1,9,2,2555,1497,447,17143,2613,0,0,7776
5411,1,Active,0,#N/A,0,,SMB,P2,1,23,1,1198,622,1,0,0,0,0,0
5412,1,Active,0,12/16/2015,122,,SMB,P3,1,14,4,2888,271,6,20850,105,0,0,91
5413,4,Active,0,12/16/2015,122,,MidMarket,P3,1,11,2,8197,116,1132,13,0,0,0,2
5423,8,Active,0,12/19/2015,122,,SMB,P2,1,12,6,730,198,14,5924,0,0,0,0
5426,7,Active,0,12/20/2015,122,,SMB,P3,1,9,2,1672,150,0,8243,24,0,0,5797
5427,39,Active,0,12/20/2015,122,,MidMarket,P3,1,11,11,2567,1108,456,19317,2379,130,261082.27,1974
5428,57,Active,0,12/20/2015,122,,Enterprise,P3,1,15,10,5121,14341,834,42966,36684,584,777791.17,2244
5433,1,Active,0,12/21/2015,122,,SMB,P3,1,10,1,981,3812,38,14486,484,0,0,12772
5435,1,Active,0,12/21/2015,122,,SMB,P3,1,20,4,339,80,0,65,0,0,0,0
5445,3,Active,0,12/22/2015,122,,SMB,P3,1,5,1,2670,0,0,82,0,0,0,0
5446,2,Active,0,12/22/2015,122,,SMB,P1,1,3,2,367,313,28,174,762,21,32557.73,0
5447,3,Active,0,12/22/2015,122,,SMB,P3,1,34,2,4156,3062,4,0,0,0,0,0
5453,10,Active,0,12/28/2015,121,,MidMarket,P3,1,10,1,3583,2636,0,8,0,0,0,0
5454,30,Active,0,12/29/2015,121,,MidMarket,P3,1,10,3,1,1,0,20657,0,0,0,17
5463,16,Active,0,1/3/2016,121,,MidMarket,P3,1,26,8,2672,26,398,755,160,0,0,8
5465,20,Active,0,1/3/2016,121,,MidMarket,P4,1,8,2,699,463,252,12471,877,0,0,2278
5468,1,Active,0,1/3/2016,121,,SMB,P2,1,2,1,83,0,0,32,0,0,0,0
5470,189,Active,0,1/5/2016,121,,Enterprise,P4,1,6,2,24120,15295,336,74561,12,0,0,833
5473,30,Active,0,1/6/2016,121,,MidMarket,P3,1,15,1,6008,5947,0,30126,17,0,0,7337
5474,63,Active,0,1/6/2016,121,,Enterprise,P4,1,47,5,10130,10796,0,40636,0,0,0,901
5485,24,Active,0,1/11/2016,121,,MidMarket,P3,1,18,5,2407,26,117,19971,5,0,0,155
5486,15,Active,0,1/11/2016,121,,MidMarket,P3,1,18,2,3303,1766,764,8125,2447,0,0,157
5490,17,Active,0,1/12/2016,121,,MidMarket,P2,1,3,3,860,209,0,10581,0,0,0,4511
5493,20,Active,0,1/13/2016,121,,MidMarket,P3,1,9,8,1791,372,242,2134,721,0,0,14
5494,10,Active,0,1/13/2016,121,,MidMarket,P2,1,24,14,1413,730,21,9177,3563,0,0,2004
5499,6,Active,0,1/14/2016,121,,SMB,P2,1,7,4,1619,589,14,9501,13,0,0,53
5503,62,Active,0,1/15/2016,121,,Enterprise,P3,1,13,1,2992,794,759,12752,505,0,0,114099
5504,17,Active,0,1/17/2016,121,,MidMarket,P3,1,20,2,1817,4321,762,9006,5523,673,600491.55,34022
5505,4,Active,0,5/9/2025,9,,SMB,G4,1,28,1,4282,1480,4,33746,3,0,0,81
5506,65,Active,0,1/17/2016,121,,Enterprise,P4,1,10,6,8211,3758,344,63896,6894,0,0,1247
5509,5,Active,0,1/18/2016,121,,SMB,P3,1,1,1,3421,316,0,1,0,0,0,0
5519,4,Active,0,#N/A,0,,SMB,P1,1,11,8,642,1968,1,3661,1,0,0,19
5529,4,Active,0,1/26/2016,120,,SMB,P2,1,13,3,741,3632,21,0,0,0,0,0
5537,1,Active,0,1/27/2016,120,,SMB,P2,1,4,2,969,343,0,0,0,0,0,0
5538,16,Active,0,1/27/2016,120,,MidMarket,P3,1,7,1,686,1524,249,9615,3,0,0,1766
5539,2,Active,0,1/27/2016,120,,SMB,P1,1,10,1,637,0,0,10,0,0,0,0
5540,10,Active,0,1/27/2016,120,,MidMarket,P2,1,10,10,5280,2039,588,2193,71,0,0,4297
5541,6,Active,0,1/27/2016,120,,SMB,P3,1,5,1,248,1954,168,242,0,0,0,0
5542,3,Active,0,1/27/2016,120,,SMB,P3,1,4,3,2750,7,0,54,0,0,0,0
5543,48,Active,0,1/27/2016,120,,Enterprise,P3,1,19,3,1488,1550,110,37268,1161,0,0,172992
5548,4,Active,0,1/28/2016,120,,SMB,P2,1,16,1,3387,1242,0,10229,1,0,0,1367
5550,24,Active,0,1/29/2016,120,,MidMarket,P3,1,18,10,2054,417,34,23302,8,0,0,2698
5552,36,Active,0,1/31/2016,120,,MidMarket,P3,1,36,5,7699,1784,381,16449,27612,0,0,24999
5554,4,Active,0,2/1/2016,120,,SMB,P2,1,1,1,376,1,0,5761,0,0,0,0
5555,2,Active,0,2/1/2016,120,,SMB,P2,1,47,1,1731,6293,0,31,0,0,0,0
5556,45,Active,0,2/1/2016,120,,MidMarket,P3,1,5,3,771,6291,0,29818,0,0,0,11
5558,23,Active,0,2/1/2016,120,,MidMarket,P3,1,11,2,6036,8493,0,22119,18727,0,0,9474
5559,4,Active,0,2/1/2016,120,,MidMarket,P3,1,2,1,3721,339,0,0,0,0,0,0
5561,11,Active,0,2/1/2016,120,,MidMarket,P3,1,13,10,1889,4913,143,15517,4625,0,0,2373
5562,5,Active,0,2/1/2016,120,,MidMarket,P2,1,4,2,6466,35,0,5,0,0,0,16
5563,2,Active,0,2/2/2016,120,,SMB,P2,1,3,1,555,103,0,1940,0,0,0,0
5566,4,Active,0,2/2/2016,120,,SMB,P3,1,4,2,3469,3,0,165,0,0,0,0
5568,6,Active,0,2/3/2016,120,,SMB,P2,1,12,10,429,64,33,474,5,0,0,49
5570,10,Active,0,2/3/2016,120,,MidMarket,P2,1,12,1,1496,65,0,12515,0,0,0,35
5572,2,Active,0,2/3/2016,120,,SMB,P1,1,1,1,1398,55,0,0,3,0,0,0
5575,12,Active,0,2/4/2016,120,,MidMarket,P3,1,8,1,1306,234,77,10176,0,0,0,3
5576,6,Active,0,2/4/2016,120,,SMB,P2,1,8,6,787,472,19,4877,0,0,0,0
5580,54,Active,0,2/4/2016,120,,Enterprise,P3,1,25,14,6391,3702,1742,28132,6824,75,155039.3,145551
5582,19,Active,0,2/5/2016,120,,MidMarket,P3,1,22,10,2642,4770,112,10815,6833,0,0,10208
5583,11,Active,0,2/5/2016,120,,MidMarket,P2,1,26,6,1708,738,0,11615,0,0,0,229
5584,2,Active,0,2/6/2016,120,,SMB,P2,1,7,4,718,2,12,2,0,0,0,0
5585,58,Active,0,2/6/2016,120,,Enterprise,P3,1,7,5,13206,1388,405,69052,18,0,0,20586
5590,12,Active,0,2/7/2016,120,,MidMarket,P2,1,5,3,50,0,1,11293,620,0,0,163
5593,4,Active,0,2/7/2016,120,,SMB,P2,1,10,1,913,440,0,2278,1,0,0,0
5599,9,Active,0,2/8/2016,120,,MidMarket,P4,1,16,1,2603,479,133,31554,3,0,0,13654
5602,25,Active,0,2/8/2016,120,,MidMarket,P3,1,9,4,242,12,101,29914,3,0,0,2391
5604,26,Active,0,2/9/2016,120,,MidMarket,P3,1,30,1,1298,956,153,33225,1,0,0,6172
5606,28,Active,0,2/9/2016,120,,MidMarket,P3,1,9,5,1356,7,37,27936,6,0,0,94
5608,15,Active,0,2/9/2016,120,,SMB,G3,1,7,1,64,0,0,7365,0,0,0,5
5610,1,Active,0,2/9/2016,120,,SMB,P2,1,14,12,810,115,0,0,0,0,0,0
5613,10,Active,0,2/10/2016,120,,MidMarket,P2,1,12,2,4529,0,186,11262,2020,0,0,0
5614,3,Active,0,2/10/2016,120,,SMB,P4,1,8,6,7464,447,0,15993,0,0,0,79
5618,16,Active,0,2/10/2016,120,,MidMarket,P2,1,13,2,1567,1431,184,9010,6717,380,364713.94,49392
5621,9,Active,0,2/10/2016,120,,SMB,G2,1,10,1,1742,185,0,1554,0,0,0,33
5622,2,Active,0,2/10/2016,120,,SMB,P2,1,9,5,416,907,14,54,0,0,0,0
5717,2,Active,0,2/11/2016,120,,SMB,P2,1,13,1,501,100,0,50,0,0,0,0
5718,16,Active,0,#N/A,0,,MidMarket,P2,1,18,3,1929,674,0,4623,2004,0,0,10617
5720,24,Active,0,2/11/2016,120,,MidMarket,P3,1,15,3,3044,928,254,15326,5699,0,0,8706
5726,4,Active,0,2/12/2016,120,,SMB,P2,1,9,8,1220,190,0,2748,4,0,0,0
5729,8,Active,0,2/13/2016,120,,MidMarket,P3,1,14,9,2152,714,32,8264,1660,0,0,4589
5733,2,Active,0,2/14/2016,120,,SMB,P2,1,7,1,178,118,0,83,0,0,0,0
5736,34,Active,0,#N/A,0,,Enterprise,P3,1,11,10,2343,1163,358,39766,2112,0,0,6771
5737,1,Active,0,2/15/2016,120,,SMB,P1,1,5,1,565,381,0,3599,0,0,0,39
5741,1,Active,0,2/16/2016,120,,SMB,P2,1,2,2,591,0,0,0,1,0,0,0
5742,4,Active,0,#N/A,0,,SMB,P1,1,11,3,630,2619,95,6241,6165,0,0,6909
5743,5,Active,0,2/17/2016,120,,SMB,P1,1,17,1,662,0,0,1586,278,0,0,2
5744,5,Active,0,#N/A,0,,MidMarket,G2,1,1,1,4,5,0,40,0,0,0,0
5745,2,Active,0,#N/A,0,,SMB,P1,1,8,3,104,197,12,2834,2,0,0,414
5746,7,Active,0,2/19/2016,120,,MidMarket,P1,1,10,2,1266,614,1199,4431,731,28,29872.27,1097
5748,2,Active,0,2/20/2016,120,,SMB,P2,1,8,5,2626,21,0,652,0,0,0,33
